pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
205121	Azmabad Araon B.O	B.O	Delivery	Mainpuri	Agra	Uttar Pradesh	Mainpuri	Mainpuri	UTTAR PRADESH
205121	Badshahpur B.O	B.O	Delivery	Mainpuri	Agra	Uttar Pradesh	Mainpuri	Mainpuri	UTTAR PRADESH
205121	Baijua Khas B.O	B.O	Delivery	Mainpuri	Agra	Uttar Pradesh	Mainpuri	Mainpuri	UTTAR PRADESH
205121	Bajhera  Bujurg B.O	B.O	Delivery	Mainpuri	Agra	Uttar Pradesh	Mainpuri	Mainpuri	UTTAR PRADESH
205121	Ghiror S.O	S.O	Delivery	Mainpuri	Agra	Uttar Pradesh	Mainpuri	Mainpuri	UTTAR PRADESH
205121	Johari Nagar B.O	B.O	Delivery	Mainpuri	Agra	Uttar Pradesh	Mainpuri	Mainpuri	UTTAR PRADESH
205121	Kalhor B.O	B.O	Delivery	Mainpuri	Agra	Uttar Pradesh	Mainpuri	Mainpuri	UTTAR PRADESH
205121	Musayatpur Kheriya B.O	B.O	Delivery	Mainpuri	Agra	Uttar Pradesh	Mainpuri	Mainpuri	UTTAR PRADESH
205121	Pachawer B.O	B.O	Delivery	Mainpuri	Agra	Uttar Pradesh	Mainpuri	Mainpuri	UTTAR PRADESH
205121	Shahjahanpur B.O	B.O	Delivery	Mainpuri	Agra	Uttar Pradesh	Mainpuri	Mainpuri	UTTAR PRADESH
