pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
415405	Arala B.O	B.O	Delivery	Sangli	Goa-Panaji	Maharashtra	Shirala	Sangli	MAHARASHTRA
415405	Charan B.O	B.O	Delivery	Sangli	Goa-Panaji	Maharashtra	Shirala	Sangli	MAHARASHTRA
415405	Chincholi B.O	B.O	Delivery	Sangli	Goa-Panaji	Maharashtra	Shirala	Sangli	MAHARASHTRA
415405	Kalundre B.O	B.O	Delivery	Sangli	Goa-Panaji	Maharashtra	Shiala	Sangli	MAHARASHTRA
415405	Karanguli B.O	B.O	Delivery	Sangli	Goa-Panaji	Maharashtra	Shirala	Sangli	MAHARASHTRA
415405	Khujgaon B.O	B.O	Delivery	Sangli	Goa-Panaji	Maharashtra	Shirala	Sangli	MAHARASHTRA
415405	Kokrud S.O	S.O	Delivery	Sangli	Goa-Panaji	Maharashtra	Shirala	Sangli	MAHARASHTRA
415405	Meni B.O	B.O	Delivery	Sangli	Goa-Panaji	Maharashtra	Shirala	Sangli	MAHARASHTRA
415405	Nathawade B.O	B.O	Delivery	Sangli	Goa-Panaji	Maharashtra	Shirala	Sangli	MAHARASHTRA
415405	Panumbre Turf Warun B.O	B.O	Delivery	Sangli	Goa-Panaji	Maharashtra	Shirala	Sangli	MAHARASHTRA
415405	Yelapur B.O	B.O	Delivery	Sangli	Goa-Panaji	Maharashtra	Shirala	Sangli	MAHARASHTRA
