pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
431133	Ambelohal B.O	B.O	Delivery	Aurangabad(Maharashtra)	Aurangabad	Maharashtra	Gangapur	Aurangabad	MAHARASHTRA
431133	Jikthan B.O	B.O	Delivery	Aurangabad(Maharashtra)	Aurangabad	Maharashtra	Gangapur	Aurangabad	MAHARASHTRA
431133	Kasoda B.O	B.O	Delivery	Aurangabad(Maharashtra)	Aurangabad	Maharashtra	Gangapur	Aurangabad	MAHARASHTRA
431133	Pendapur B.O	B.O	Delivery	Aurangabad(Maharashtra)	Aurangabad	Maharashtra	Gangapur	Aurangabad	MAHARASHTRA
431133	Sawkheda B.O	B.O	Delivery	Aurangabad(Maharashtra)	Aurangabad	Maharashtra	Gangapur	Aurangabad	MAHARASHTRA
431133	Shendurwada B.O	B.O	Delivery	Aurangabad(Maharashtra)	Aurangabad	Maharashtra	Gangapur	Aurangabad	MAHARASHTRA
431133	Solegaon B.O	B.O	Delivery	Aurangabad(Maharashtra)	Aurangabad	Maharashtra	Gangapur	Aurangabad	MAHARASHTRA
431133	Talpimpri B.O	B.O	Delivery	Aurangabad(Maharashtra)	Aurangabad	Maharashtra	Gangapur	Aurangabad	MAHARASHTRA
431133	Tembhapuri B.O	B.O	Delivery	Aurangabad(Maharashtra)	Aurangabad	Maharashtra	Gangapur	Aurangabad	MAHARASHTRA
431133	Turkabad B.O	B.O	Delivery	Aurangabad(Maharashtra)	Aurangabad	Maharashtra	Gangapur	Aurangabad	MAHARASHTRA
431133	Waluj S.O	S.O	Delivery	Aurangabad(Maharashtra)	Aurangabad	Maharashtra	Gangapur	Aurangabad	MAHARASHTRA
