pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
325218	ATRU S.O	S.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Anatana B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Ardan B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Barlan B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Chardana B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Jalwara B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Kachra B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Khuri B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Marma Chah B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Merma Talab B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Mundla B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Patna B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
325218	Piplod B.O	B.O	Delivery	Kota	Ajmer	Rajasthan	Baran	Baran	RAJASTHAN
