pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
457555	Amarpurkala B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
457555	Bajna S.O (Ratlam)	S.O	Delivery	Ratlam	Indore	Madhya Pradesh	Bajna	Ratlam	MADHYA PRADESH
457555	Bajranggarh B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
457555	Bhadankala B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
457555	Chandragarh B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
457555	Chhaoni Dodia B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
457555	Devli B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
457555	Gadhigamna B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
457555	Jambukhadan B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
457555	Kelkachh B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
457555	Kherda B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
457555	Kundanpur B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
457555	Thikria B.O	B.O	Delivery	Ratlam	Indore	Madhya Pradesh	Ratlam	Ratlam	MADHYA PRADESH
