pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
383345	Ambalia B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat		Ahmedabad	GUJARAT
383345	Aniyor B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
383345	Aniyor Kampa B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
383345	Faredi B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Modasa	Sabarkantha	GUJARAT
383345	Helodar B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
383345	Kaswada B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
383345	Mahiyapur B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
383345	Malpur S.O	S.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
383345	Mangalpur B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
383345	Nanawada B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
383345	Piprana B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
383345	Rambhoda B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
383345	Satarda B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
383345	Vavdi B.O	B.O	Delivery	Sabarkantha	Ahmedabad HQ	Gujarat	Malpur	Sabarkantha	GUJARAT
