pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
176403	Baleer B.O	B.O	Delivery	Dharamsala	Shimla HQ	Himachal Pradesh	Nurpur	Kangra	HIMACHAL PRADESH
176403	Basantpur B.O	B.O	Delivery	Dharamsala	Shimla HQ	Himachal Pradesh	Nurpur	Kangra	HIMACHAL PRADESH
176403	Bhadroya B.O	B.O	Delivery	Dharamsala	Shimla HQ	Himachal Pradesh	Nurpur	Kangra	HIMACHAL PRADESH
176403	Chhanni B.O	B.O	Delivery	Dharamsala	Shimla HQ	Himachal Pradesh	Nurpur	Kangra	HIMACHAL PRADESH
176403	Damtal S.O	S.O	Delivery	Dharamsala	Shimla HQ	Himachal Pradesh	Indora So	Kangra	HIMACHAL PRADESH
176403	Mand Manjwan B.O	B.O	Delivery	Dharamsala	Shimla HQ	Himachal Pradesh	Nurpur	Kangra	HIMACHAL PRADESH
176403	Mohatli B.O	B.O	Delivery	Dharamsala	Shimla HQ	Himachal Pradesh	Indora	Kangra	HIMACHAL PRADESH
176403	Olehrian B.O	B.O	Delivery	Dharamsala	Shimla HQ	Himachal Pradesh	Nurpur	Kangra	HIMACHAL PRADESH
176403	Paral B.O	B.O	Delivery	Dharamsala	Shimla HQ	Himachal Pradesh	Nurpur	Kangra	HIMACHAL PRADESH
176403	Surajpur B.O	B.O	Delivery	Dharamsala	Shimla HQ	Himachal Pradesh	Nurpur	Kangra	HIMACHAL PRADESH
176403	Thakurdwara B.O	B.O	Delivery	Dharamsala	Shimla HQ	Himachal Pradesh	Nurpur	Kangra	HIMACHAL PRADESH
