pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
416712	Asage B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Beni Budruk B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Bhade B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Devadhe S.O	S.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Gavane B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Harche B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Harcheri B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Ratnagiri	Ratnagiri	MAHARASHTRA
416712	Ibrahimpattan B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Ratnagiri	Ratnagiri	MAHARASHTRA
416712	Khanavali B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Koldhe B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Kot B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Kurne B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Kurtade B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Lavgan B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Punas B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Talavade B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Tike B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Ratnagiri	Ratnagiri	MAHARASHTRA
416712	Upale B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Veral B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
416712	Waghrat B.O	B.O	Delivery	Ratnagiri	Goa-Panaji	Maharashtra	Lanja	Ratnagiri	MAHARASHTRA
