pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
143112	Bhinder B.O	B.O	Delivery	Amritsar	Chandigarh Region	Punjab		Amritsar	PUNJAB
143112	Chakkare Khan B.O	B.O	Delivery	Amritsar	Chandigarh Region	Punjab		Amritsar	PUNJAB
143112	Chima Bath B.O	B.O	Delivery	Amritsar	Chandigarh Region	Punjab	Rayya	Amritsar	PUNJAB
143112	Jallupura Khera B.O	B.O	Delivery	Amritsar	Chandigarh Region	Punjab	Amritsar	Amritsar	PUNJAB
143112	Khojkipur B.O	B.O	Delivery	Amritsar	Chandigarh Region	Punjab	Khadoor Sahib	Tarn Taran	PUNJAB
143112	Lidhar B.O	B.O	Delivery	Amritsar	Chandigarh Region	Punjab	Amritsar	Amritsar	PUNJAB
143112	Mianwind B.O	B.O	Delivery	Amritsar	Chandigarh Region	Punjab	Baba Bakala	Amritsar	PUNJAB
143112	Pheruman B.O	B.O	Delivery	Amritsar	Chandigarh Region	Punjab	Rayya	Amritsar	PUNJAB
143112	Rayya S.O	S.O	Delivery	Amritsar	Chandigarh Region	Punjab	Amritsar -I	Amritsar	PUNJAB
143112	Uppal B.O	B.O	Delivery	Amritsar	Chandigarh Region	Punjab	Khadoor Sahib	Tarn Taran	PUNJAB
