pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
391105	Barkal B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Sinor	Vadodara	GUJARAT
391105	Bithli B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Sinor	Vadodara	GUJARAT
391105	Chandod S.O	S.O	Delivery	Vadodara East	Vadodara	Gujarat	Dabhoi	Vadodara	GUJARAT
391105	Karnali B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Dabhoi	Vadodara	GUJARAT
391105	Mandva B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Dabhoi	Vadodara	GUJARAT
391105	Moletha B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Dabhoi	Vadodara	GUJARAT
391105	Mota Karala B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Sinor	Vadodara	GUJARAT
391105	Nana Karala B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Sinor	Vadodara	GUJARAT
391105	Nanderia B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Dabhoi	Vadodara	GUJARAT
391105	Sagwa B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Sinor	Vadodara	GUJARAT
391105	Sanor B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Sinor	Vadodara	GUJARAT
391105	Simli B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Dabhoi	Vadodara	GUJARAT
391105	Tentalav B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Dabhoi	Vadodara	GUJARAT
391105	Vadaj B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Dabhoi	Vadodara	GUJARAT
391105	Vaniad B.O	B.O	Delivery	Vadodara East	Vadodara	Gujarat	Sinor	Vadodara	GUJARAT
