pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
125111	Baijalpur B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Fatehabad	Fatehabad	HARYANA
125111	Bhuna S.O	S.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125111	Chandrawal B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Fatehabad	Fatehabad	HARYANA
125111	Chaubara B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Fatehabad	Fatehabad	HARYANA
125111	Dhani Gopal B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Fatehabad	Fatehabad	HARYANA
125111	Dhola B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Fatehabad	Fatehabad	HARYANA
125111	Dullat B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Fatehabad	Fatehabad	HARYANA
125111	Jandli Kalan B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Fatehabad	Fatehabad	HARYANA
125111	Jandli Khurd B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Fatehabad	Fatehabad	HARYANA
125111	Khajuri Jatti B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Fatehabad	Fatehabad	HARYANA
125111	Nadhori B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Fatehabad	Fatehabad	HARYANA
125111	Sanchla B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Fatehabad	Fatehabad	HARYANA
