pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
151506	Adamke B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Chenewala B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Fatehpur B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Fatta Maluka B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Ghuddu Wala B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Hingna B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Jatana Kalan B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Jhanduke B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Jhunir S.O	S.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Kusla B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Lallian Wali B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Malkon B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
151506	Moffar B.O	B.O	Delivery	Bhatinda	Chandigarh Region	Punjab	Mansa	Mansa	PUNJAB
