pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
483225	Bachaiya B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Badkhera B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Bargi B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Jabalpur	MADHYA PRADESH
483225	Darshni B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Dhangawan B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Junwan Kalan B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Kua B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Lamkana B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Makura B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Marha B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Jabalpur	MADHYA PRADESH
483225	Mureth B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Neemkheda B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Nimas B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Pahrua B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Phanwani B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Ponda B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Sihora Khitola Bazar S.O	S.O	Non-Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Jabalpur	MADHYA PRADESH
483225	Sihora(MP) S.O	S.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Talad B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora	Katni	MADHYA PRADESH
483225	Umaria Jujhari B.O	B.O	Delivery	Jabalpur	Indore	Madhya Pradesh	Sihora.	Katni	MADHYA PRADESH
