pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
506143	Garmillapalli B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Zafargadh	Warangal	ANDHRA PRADESH
506143	Ghanpur Station S.O	S.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Ghanpur Station	Warangal	ANDHRA PRADESH
506143	Kunur B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Zafargaddah	Warangal	ANDHRA PRADESH
506143	Nemiligonda B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Ghanpur Stn	Warangal	ANDHRA PRADESH
506143	Pamnoor B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Ghanpur Stn	Warangal	ANDHRA PRADESH
506143	Raghunathpalli B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Zafargaddah	Warangal	ANDHRA PRADESH
506143	Shivunipalli B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Ghanpur Stn	Warangal	ANDHRA PRADESH
506143	Tanedarpalli B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Ghanpur Stn	Warangal	ANDHRA PRADESH
506143	Teegaram B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Zafargadh	Warangal	ANDHRA PRADESH
506143	Thammadapalli B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Zafargadh	Warangal	ANDHRA PRADESH
506143	Thimmampet B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Zafargadah	Warangal	ANDHRA PRADESH
506143	Uppugal B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Zafargadh	Warangal	ANDHRA PRADESH
506143	Viswanathapur B.O	B.O	Delivery	Hanamkonda	Hyderabad	Andhra Pradesh	Ghanpur Stn	Warangal	ANDHRA PRADESH
