pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
272193	Bhanwapur S.O	S.O	Delivery	Basti	Gorakhpur	Uttar Pradesh	Itwa	Siddharthnagar	UTTAR PRADESH
272193	Chaukhara B.O	B.O	Delivery	Basti	Gorakhpur	Uttar Pradesh	Itwa	Siddharthnagar	UTTAR PRADESH
272193	Chitahi B.O	B.O	Delivery	Basti	Gorakhpur	Uttar Pradesh	Domariaganj	Siddharthnagar	UTTAR PRADESH
272193	Kamsar B.O	B.O	Delivery	Basti	Gorakhpur	Uttar Pradesh	Itwa	Siddharthnagar	UTTAR PRADESH
272193	Mahuwa Bzg. B.O	B.O	Delivery	Basti	Gorakhpur	Uttar Pradesh	Domariaganj	Siddharthnagar	UTTAR PRADESH
272193	Ramwapur Jagatram B.O	B.O	Delivery	Basti	Gorakhpur	Uttar Pradesh	Itwa	Siddharthnagar	UTTAR PRADESH
272193	Ramwapur Raut B.O	B.O	Delivery	Basti	Gorakhpur	Uttar Pradesh	Domariaganj	Siddharthnagar	UTTAR PRADESH
272193	Sikta B.O	B.O	Delivery	Basti	Gorakhpur	Uttar Pradesh	Itwa	Siddharthnagar	UTTAR PRADESH
272193	Sohna B.O	B.O	Delivery	Basti	Gorakhpur	Uttar Pradesh	Itwa	Siddharthnagar	UTTAR PRADESH
272193	Sukla Jote B.O	B.O	Delivery	Basti	Gorakhpur	Uttar Pradesh	Itwa	Siddharthnagar	UTTAR PRADESH
