pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
363642	Bhadiyad B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morbi	Rajkot	GUJARAT
363642	Gungan B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morvi	Rajkot	GUJARAT
363642	Jambudiya B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morbi	Rajkot	GUJARAT
363642	Jodjpar Nadi B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morbi	Rajkot	GUJARAT
363642	Lalpar B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morvi	Rajkot	GUJARAT
363642	Mahendranagar B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morbi	Rajkot	GUJARAT
363642	Makansar B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morbi	Rajkot	GUJARAT
363642	Morbi Ppw S.O	S.O	Delivery	Rajkot	Rajkot	Gujarat	Morvi	Rajkot	GUJARAT
363642	Paneli B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morbi	Rajkot	GUJARAT
363642	Pipli B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morvi	Rajkot	GUJARAT
363642	Rafaleshwar B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morvi	Rajkot	GUJARAT
363642	Ravapar(Nadi) B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morbi	Rajkot	GUJARAT
363642	Sadulkanava B.O	B.O	Delivery	Rajkot	Rajkot	Gujarat	Morbi	Rajkot	GUJARAT
