pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
125120	Chander Kalan B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Dangra B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Fatehpuri B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Gajuwala B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Hisar	HARYANA
125120	Inda Chhoi B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Jamalpur Sheikhan B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Kanheri B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Kudni B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Lalauda B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Nangla B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Partan B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Pirthala B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Rainwali B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Samain B.O	B.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Tohana Mandi S.O	S.O	Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
125120	Tohana S.O	S.O	Non-Delivery	Hissar	Ambala  HQ	Haryana	Tohana	Fatehabad	HARYANA
