pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
480886	Bamhanwada B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Deorikala B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Ganesh Ganj B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Gangai B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Gorakhpur B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Karanpur B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Kareli B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Khamaria Gosai B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Lakhnadon S.O	S.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Mohgaon Kala B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Purwamal B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Sihora B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
480886	Sirmangani B.O	B.O	Delivery	Balaghat	Bhopal HQ	Madhya Pradesh	Lakhnadon	Seoni	MADHYA PRADESH
