pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
360360	Akala B.O	B.O	Delivery	Gondal	Rajkot	Gujarat	Jetpur	Rajkot	GUJARAT
360360	Bava Pipaliya B.O	B.O	Delivery	Gondal	Rajkot	Gujarat	Jetpur	Rajkot	GUJARAT
360360	Dedarva B.O	B.O	Delivery	Gondal	Rajkot	Gujarat	Jetpur	Rajkot	GUJARAT
360360	Jetalsar Gam B.O	B.O	Delivery	Gondal	Rajkot	Gujarat	Jetpur	Rajkot	GUJARAT
360360	Jetalsar Jn. S.O	S.O	Delivery	Gondal	Rajkot	Gujarat	Jetpur	Rajkot	GUJARAT
360360	Juni Sankli B.O	B.O	Delivery	Gondal	Rajkot	Gujarat	Jetpur	Rajkot	GUJARAT
360360	Moti Parabadi B.O	B.O	Delivery	Gondal	Rajkot	Gujarat	Dhoraji	Rajkot	GUJARAT
360360	Nani Parabadi B.O	B.O	Delivery	Gondal	Rajkot	Gujarat	Dhoraji	Rajkot	GUJARAT
360360	Pipalva B.O	B.O	Delivery	Gondal	Rajkot	Gujarat	Jetpur	Rajkot	GUJARAT
360360	Rupavati B.O	B.O	Delivery	Gondal	Rajkot	Gujarat	Jetpur	Rajkot	GUJARAT
360360	Timbdi Arab B.O	B.O	Delivery	Gondal	Rajkot	Gujarat	Jetpur	Rajkot	GUJARAT
360360	Torania B.O	B.O	Delivery	Gondal	Rajkot	Gujarat	Dhoraji	Rajkot	GUJARAT
