pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
313611	Add B.O	B.O	Delivery	Udaipur	Ajmer	Rajasthan	Dhariawad	Udaipur	RAJASTHAN
313611	Anant B.O	B.O	Delivery	Udaipur	Ajmer	Rajasthan	Dhariawad	Udaipur	RAJASTHAN
313611	Bharkundi B.O	B.O	Delivery	Udaipur	Ajmer	Rajasthan	Dhariawad	Udaipur	RAJASTHAN
313611	Boria B.O	B.O	Delivery	Udaipur	Ajmer	Rajasthan	Dhariawad	Udaipur	RAJASTHAN
313611	Gopalpura B.O	B.O	Delivery	Udaipur	Ajmer	Rajasthan	Dhariawad	Udaipur	RAJASTHAN
313611	Khunta B.O	B.O	Delivery	Udaipur	Ajmer	Rajasthan	Dhariawad	Udaipur	RAJASTHAN
313611	Lodia B.O	B.O	Delivery	Udaipur	Ajmer	Rajasthan	Dhariawad	Udaipur	RAJASTHAN
313611	Mandvi B.O	B.O	Delivery	Udaipur	Ajmer	Rajasthan	Dhariawad	Udaipur	RAJASTHAN
313611	Mungana B.O	B.O	Delivery	Udaipur	Ajmer	Rajasthan	Dhariawad	Udaipur	RAJASTHAN
313611	Parsola S.O	S.O	Delivery	Udaipur	Ajmer	Rajasthan	Dhariawad	Udaipur	RAJASTHAN
313611	Tothada B.O	B.O	Delivery	Udaipur	Ajmer	Rajasthan	Dhariawad	Udaipur	RAJASTHAN
