pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
209721	Akbarpur B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Farrukhabad	Farrukhabad	UTTAR PRADESH
209721	Bahbalpur B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Bazaria Chhibramau S.O	S.O	Non-Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Chhibramau S.O	S.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Galla Mandi CBR B.O	B.O	Non-Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Hathin B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Jafrabad B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	K. P. Banwari B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Kasawa B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Khojipur B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Khubariapur B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Merapur Garhiya B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Mighauli B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Nandlalpur B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Naugai B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Nigoh B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
209721	Prempur B.O	B.O	Delivery	Fatehgarh	Kanpur	Uttar Pradesh	Kannauj	Kannauj	UTTAR PRADESH
