pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
172022	Bahli B.O	B.O	Delivery	Rampur Bushahr	Shimla HQ	Himachal Pradesh	Rampur Bushahr	Shimla	HIMACHAL PRADESH
172022	Bharawali B.O	B.O	Delivery	Rampur Bushahr	Shimla HQ	Himachal Pradesh	Rampur(T)	Shimla	HIMACHAL PRADESH
172022	Darkali B.O	B.O	Delivery	Rampur Bushahr	Shimla HQ	Himachal Pradesh	Rampur Bushahr	Shimla	HIMACHAL PRADESH
172022	Dawara B.O	B.O	Delivery	Rampur Bushahr	Shimla HQ	Himachal Pradesh	Rampur Bushahr	Shimla	HIMACHAL PRADESH
172022	Deothi B.O	B.O	Delivery	Rampur Bushahr	Shimla HQ	Himachal Pradesh	Rampur Bushahr	Shimla	HIMACHAL PRADESH
172022	Kareri B.O	B.O	Delivery	Rampur Bushahr	Shimla HQ	Himachal Pradesh	Rampur(T)	Shimla	HIMACHAL PRADESH
172022	Kashapat B.O	B.O	Delivery	Rampur Bushahr	Shimla HQ	Himachal Pradesh	Rampur(T)	Shimla	HIMACHAL PRADESH
172022	Munish Bhali B.O	B.O	Delivery	Rampur Bushahr	Shimla HQ	Himachal Pradesh	Rampur(T)	Shimla	HIMACHAL PRADESH
172022	Narain B.O	B.O	Delivery	Rampur Bushahr	Shimla HQ	Himachal Pradesh	Rampur(T)	Shimla	HIMACHAL PRADESH
172022	Nogli S.O	S.O	Delivery	Rampur Bushahr	Shimla HQ	Himachal Pradesh	Rampur(T)	Shimla	HIMACHAL PRADESH
172022	Taklech B.O	B.O	Delivery	Rampur Bushahr	Shimla HQ	Himachal Pradesh	Rampur Bushahr	Shimla	HIMACHAL PRADESH
