pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
283201	Aharan B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh		Agra	UTTAR PRADESH
283201	Anwal Khera B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Arela B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh		Agra	UTTAR PRADESH
283201	Barhan S.O	S.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Chamraula B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Chaoli B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Chokda B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Khanda B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Mahwatpur B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Mitaoli B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Mukhbar B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Murthar Alipur B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Nagla Bari B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh		Agra	UTTAR PRADESH
283201	Nagla Bel B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh		Agra	UTTAR PRADESH
283201	Siktara B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Tehu B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
283201	Ushmanpur B.O	B.O	Delivery	Agra	Agra	Uttar Pradesh	Etmadpur	Agra	UTTAR PRADESH
