pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
203141	Bhaipur B.O	B.O	Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewer	Bulandshahr	UTTAR PRADESH
203141	Bhunna  Jattan B.O	B.O	Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewer	Gautam Buddha Nagar	UTTAR PRADESH
203141	Chhapana B.O	B.O	Non-Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewer	Gautam Buddha Nagar	UTTAR PRADESH
203141	Chingrawly B.O	B.O	Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewer	Gautam Buddha Nagar	UTTAR PRADESH
203141	Firoujpur B.O	B.O	Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewer	Bulandshahr	UTTAR PRADESH
203141	Gotheny B.O	B.O	Non-Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewer	Gautam Buddha Nagar	UTTAR PRADESH
203141	Hasanpur B.O	B.O	Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewar	Gautam Buddha Nagar	UTTAR PRADESH
203141	Jahangirpur S.O	S.O	Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewar	Gautam Buddha Nagar	UTTAR PRADESH
203141	Jawan B.O	B.O	Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewer	Gautam Buddha Nagar	UTTAR PRADESH
203141	Lodana B.O	B.O	Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewer	Gautam Buddha Nagar	UTTAR PRADESH
203141	Mansoor Pur Hasanpur B.O	B.O	Delivery	Bulandshahar	Agra	Uttar Pradesh	Khurja	Gautam Buddha Nagar	UTTAR PRADESH
203141	Narmohamadpur B.O	B.O	Non-Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewer	Gautam Buddha Nagar	UTTAR PRADESH
203141	Ram  Garhi B.O	B.O	Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewer	Bulandshahr	UTTAR PRADESH
203141	Shahpur  Kala B.O	B.O	Delivery	Bulandshahar	Agra	Uttar Pradesh	Jewer	Bulandshahr	UTTAR PRADESH
