pincode	officename	officeType	Deliverystatus	divisionname	regionname	circlename	Taluk	Districtname	statename
391440	Chansad B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Dabhasa B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Dabka B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Darapura B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Ekelbara B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Ghayaj B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Goriyad B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Jaspura B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Latipura B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Luna B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Mahmadpura B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Mahuvad B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Mujpur B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Narshihpura B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Padra S.O	S.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Sandha B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Sangma B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Sejakuva B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Sihora B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Tajpura B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Umaraya B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Vadu B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
391440	Vishrampura B.O	B.O	Delivery	Vadodara West	Vadodara	Gujarat	Padra	Vadodara	GUJARAT
