pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
144526,Bachhauri B.O,B.O,Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
144526,Chinkoa B.O,B.O,Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
144526,Garle Dhaha B.O,B.O,Non-Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
144526,Gulpur B.O,B.O,Non-Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
144526,Karawar B.O,B.O,Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
144526,Kaulgarh B.O,B.O,Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
144526,Mehandpur S.O,S.O,Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
144526,Mohar B.O,B.O,Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
144526,Mojowal Majara B.O,B.O,Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
144526,Phirni Mazara B.O,B.O,Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
144526,Rakkran Dhaha B.O,B.O,Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
144526,Rurki Muglan B.O,B.O,Delivery,Hoshiarpur,Chandigarh Region,Punjab,Balachaur,Nawanshahr,PUNJAB
