pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
262528,Bhingrara B.O,B.O,Delivery,Pithoragarh,Dehradun,Uttarakhand,Lohaghat,Champawat,UTTARAKHAND
262528,Bhumbari B.O,B.O,Delivery,Pithoragarh,Dehradun,Uttarakhand,Lohaghat,Champawat,UTTARAKHAND
262528,Birgul B.O,B.O,Delivery,Pithoragarh,Dehradun,Uttarakhand,Lohaghat,Champawat,UTTARAKHAND
262528,Chaurakote B.O,B.O,Delivery,Pithoragarh,Dehradun,Uttarakhand,Lohaghat,Champawat,UTTARAKHAND
262528,Chauramehta B.O,B.O,Delivery,Pithoragarh,Dehradun,Uttarakhand,Lohaghat,Champawat,UTTARAKHAND
262528,Dhunaghat B.O,B.O,Delivery,Pithoragarh,Dehradun,Uttarakhand,Lohaghat,Champawat,UTTARAKHAND
262528,Gunthgarsari B.O,B.O,Delivery,Pithoragarh,Dehradun,Uttarakhand,Lohaghat,Champawat,UTTARAKHAND
262528,Jankandey B.O,B.O,Delivery,Pithoragarh,Dehradun,Uttarakhand,Lohaghat,Champawat,UTTARAKHAND
262528,Kanakote B.O,B.O,Delivery,Pithoragarh,Dehradun,Uttarakhand,Lohaghat,Champawat,UTTARAKHAND
262528,Khetikhan S.O,S.O,Delivery,Pithoragarh,Dehradun,Uttarakhand,Lohaghat,Champawat,UTTARAKHAND
262528,Machiyar B.O,B.O,Delivery,Pithoragarh,Dehradun,Uttarakhand,Lohaghat,Champawat,UTTARAKHAND
