pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
273151,Basantpur B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Mahrajganj,Maharajganj,UTTAR PRADESH
273151,Baspar B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Mahrajganj,Maharajganj,UTTAR PRADESH
273151,Biraicha B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Mahrajganj,Maharajganj,UTTAR PRADESH
273151,Chaumukha B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Mahrajganj,Maharajganj,UTTAR PRADESH
273151,Gaura Dubey B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Mahrajganj,Maharajganj,UTTAR PRADESH
273151,Ghughli R.S. S.O,S.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Maharaj Ganj Sadar,Maharajganj,UTTAR PRADESH
273151,Mednipur B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Mahrajganj,Maharajganj,UTTAR PRADESH
273151,Munderi B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Mahrajganj,Maharajganj,UTTAR PRADESH
273151,Narayanpur B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Mahrajganj,Maharajganj,UTTAR PRADESH
273151,Pakdi Bishunpur B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Mahrajganj,Maharajganj,UTTAR PRADESH
273151,Pakdiar Bishunpur B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Mahrajganj,Maharajganj,UTTAR PRADESH
273151,Rampur Baldiha B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Mahrajganj,Maharajganj,UTTAR PRADESH
