pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
370650,Balachod Moti B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Balachod Nani B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Balapar -b B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Bhachau,Kachchh,GUJARAT
370650,Berachiya B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Bhavanipar B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Bitta B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Chiyasar B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Dhanavada B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Hajapar B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Kanakpar B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Kanday B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Khanay B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Kharuva B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Mothara S.O,S.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Nundhatad B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Vamoti moti B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
370650,Vamoti nani B.O,B.O,Delivery,Kutch,Rajkot,Gujarat,Abdasa,Kachchh,GUJARAT
