pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
494010,Badanji B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Badedharaur B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Belar B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Binta B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Chhaparbhanpuri B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Chitrakote B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Ermur B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Gadhiya B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Garda B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Ghotia B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Kaknar B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Kumhli B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Kuruspal B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Kuthar B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Lohandiguda S.O,S.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Mardum B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Matnar B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Narayanpal B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Parapur B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Ratenga B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Sirisguda B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Sudhapal B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
494010,Taragaon B.O,B.O,Delivery,Bastar,Raipur,Chattisgarh,Jagdalpur,Bastar,CHATTISGARH
