pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
271312,Allipur Grant B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Babhanjot B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Gonda,Gonda,UTTAR PRADESH
271312,Bangaonwa B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Chandradeep Ghat B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Daulatpur Grant B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Dhari Ghat B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Farenda Khurda B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Fattepur B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Gaura Chawki S.O,S.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Hathiagarh B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Ismaila B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Keshav Nagar Grant B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Kook Nagar Grant B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Maddo Bazar B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Narharpur B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
271312,Sitarampur Grant B.O,B.O,Delivery,Gonda,Gorakhpur,Uttar Pradesh,Mankapur,Gonda,UTTAR PRADESH
