pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
273408,Chilwa B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gola,Gorakhpur,UTTAR PRADESH
273408,Deepgarh B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,,Gorakhpur,UTTAR PRADESH
273408,Dewalapar B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gola,Gorakhpur,UTTAR PRADESH
273408,Gola S.O (Gorakhpur),S.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,,Gorakhpur,UTTAR PRADESH
273408,Gopalpur B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gola,Gorakhpur,UTTAR PRADESH
273408,Kakrahi B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,,Gorakhpur,UTTAR PRADESH
273408,Kodri B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,,Gorakhpur,UTTAR PRADESH
273408,Mannipursahdauli B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,,Gorakhpur,UTTAR PRADESH
273408,Nuaon B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,,Gorakhpur,UTTAR PRADESH
273408,Patauha B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gola,Gorakhpur,UTTAR PRADESH
273408,Samayathanbhiti B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gola,Gorakhpur,UTTAR PRADESH
