pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
134203,Akbarpur B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Ambala,HARYANA
134203,Ambli B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Ambala,HARYANA
134203,Baragaon B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Naraingarh,Ambala,HARYANA
134203,Bhadauli B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Panchkula,HARYANA
134203,Bhareri Kalan B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Naraingarh,Ambala,HARYANA
134203,Bhurewala B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Naraingarh,Ambala,HARYANA
134203,Gadhauli B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Ambala,HARYANA
134203,Hamidpur B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Ambala,HARYANA
134203,Jeoli B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Ambala,HARYANA
134203,Kathe Majra B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Ambala,HARYANA
134203,Kurali B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Ambala,HARYANA
134203,Laha B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Ambala,HARYANA
134203,Lakhnaura B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Ambala,HARYANA
134203,Lalpur B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Ambala,HARYANA
134203,Naraingarh S.O,S.O,Delivery,Ambala,Ambala  HQ,Haryana,Ambala City,Ambala,HARYANA
134203,Panjlasa B.O,B.O,Delivery,Ambala,Ambala  HQ,Haryana,Panchkula,Ambala,HARYANA
