pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
273001,Alinagar S.O,S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur,Gorakhpur,UTTAR PRADESH
273001,Allahadadpur S.O,S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur,Gorakhpur,UTTAR PRADESH
273001,Bank Road S.O (Gorakhpur),S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur,Gorakhpur,UTTAR PRADESH
273001,Betia Hata S.O,S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur Sadar,Gorakhpur,UTTAR PRADESH
273001,Bilandpur S.O,S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur Sadar,Gorakhpur,UTTAR PRADESH
273001,Buxipur S.O,S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur,Gorakhpur,UTTAR PRADESH
273001,Civil Court S.O (Gorakhpur),S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur,Gorakhpur,UTTAR PRADESH
273001,Daudpur S.O,S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur Sadar,Gorakhpur,UTTAR PRADESH
273001,Dharamshala S.O,S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur,Gorakhpur,UTTAR PRADESH
273001,Golghar S.O,S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur,Gorakhpur,UTTAR PRADESH
273001,Gorakhpur H.O,H.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur,Gorakhpur,UTTAR PRADESH
273001,Gorakhpur Kutchery S.O,S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur,Gorakhpur,UTTAR PRADESH
273001,Kazipur Kalan S.O,S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur Sadar,Gorakhpur,UTTAR PRADESH
273001,Labour Camp S.O,S.O,Non-Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur,Gorakhpur,UTTAR PRADESH
