pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
421401,Kasegaon B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Khutal Baragaon B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Kishore B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Kolthan B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Majgaon B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Mhasa B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Milhe B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Moroshi B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Murbad S.O,S.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Narivali B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Patgaon B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Saralgaon B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Sasne B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Sayale B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Shivale B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Talegaon B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
421401,Tulai B.O,B.O,Delivery,Thane Central,Mumbai,Maharashtra,Murbad,Thane,MAHARASHTRA
