pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
207401,Bahadurpur B.O,B.O,Delivery,Etah,Agra,Uttar Pradesh,Kasganj,Etah,UTTAR PRADESH
207401,Beri B.O,B.O,Delivery,Etah,Agra,Uttar Pradesh,Kasganj,Etah,UTTAR PRADESH
207401,Kanar Kheraa B.O,B.O,Delivery,Etah,Agra,Uttar Pradesh,Kasganj,Etah,UTTAR PRADESH
207401,Kutukpur Kaseri B.O,B.O,Delivery,Etah,Agra,Uttar Pradesh,Kasganj,Etah,UTTAR PRADESH
207401,Marehara S.O,S.O,Delivery,Etah,Agra,Uttar Pradesh,Etah,Etah,UTTAR PRADESH
207401,Mehni Sora B.O,B.O,Delivery,Etah,Agra,Uttar Pradesh,Kasganj,Etah,UTTAR PRADESH
207401,Mohani Mamoorganj B.O,B.O,Delivery,Etah,Agra,Uttar Pradesh,Kasganj,Etah,UTTAR PRADESH
207401,Pidora B.O,B.O,Delivery,Etah,Agra,Uttar Pradesh,Kasganj,Etah,UTTAR PRADESH
207401,Piwari B.O,B.O,Delivery,Etah,Agra,Uttar Pradesh,Kasganj,Etah,UTTAR PRADESH
207401,Salempur Pironda B.O,B.O,Delivery,Etah,Agra,Uttar Pradesh,Kasganj,Etah,UTTAR PRADESH
207401,Tirlokpur B.O,B.O,Delivery,Etah,Agra,Uttar Pradesh,Kasganj,Etah,UTTAR PRADESH
