pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
151505,Akkanwali B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Bajjewala B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Bhamme Kalan B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Distt. Couts Mansa S.O,S.O,Non-Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Dulo Wal B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Gehley B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Grain Market Mansa S.O,S.O,Non-Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Jaurkian B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Khara B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Kot Dharmu B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Kot Lallu B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Lakhmir Wala B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Makha B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Mansa S.O (Mansa),S.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Mian B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Nangal Kalan B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Narinder Pura B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Rai Pur B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Saharna B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
151505,Udit Bhagat Ram B.O,B.O,Delivery,Bhatinda,Chandigarh Region,Punjab,Mansa,Mansa,PUNJAB
