pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
509301,Avancha B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Thimmajipet,Mahabub Nagar,ANDHRA PRADESH
509301,Buddasamudram B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Thimmajipet,Mahabub Nagar,ANDHRA PRADESH
509301,Ediganipally B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Jadcherla,Mahabub Nagar,ANDHRA PRADESH
509301,Gangapur B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Jadcherla,Mahabub Nagar,ANDHRA PRADESH
509301,Gollapally B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Jadcherla,Mahabub Nagar,ANDHRA PRADESH
509301,Karivena B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Jadcherla,Mahabub Nagar,ANDHRA PRADESH
509301,Kodgal B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Jadcherla,Mahabub Nagar,ANDHRA PRADESH
509301,Malleboinpally B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Jadcherla,Mahabub Nagar,ANDHRA PRADESH
509301,Nasrullabad B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Jadcherla,Mahabub Nagar,ANDHRA PRADESH
509301,Nerellapally B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Thimmajipet,Mahabub Nagar,ANDHRA PRADESH
509301,Polepally B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Jadcherla,Mahabub Nagar,ANDHRA PRADESH
509301,Stn. Jadcherla H.O,H.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Stn. Jadcherla,Mahabub Nagar,ANDHRA PRADESH
509301,Tatiparthy B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Jadcherla,Mahabub Nagar,ANDHRA PRADESH
509301,Town Jadcherla S.O,S.O,Non-Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Jadcherla,Mahabub Nagar,ANDHRA PRADESH
509301,Vallur B.O,B.O,Delivery,Wanaparthy,Hyderabad,Andhra Pradesh,Jadcherla,Mahabub Nagar,ANDHRA PRADESH
