pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
391145,Akakheda B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Ambapura B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Bangapura B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Bortalav B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Garda B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Gundicha B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Handod B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Makni B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Malpur B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Nandpur B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Picchuwada B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Pipalsat B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Rampura B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Ratanpura B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Sankheda S.O,S.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Sunderpura B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Vadeli B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
391145,Vasan Sevada B.O,B.O,Delivery,Vadodara East,Vadodara,Gujarat,Sankheda,Vadodara,GUJARAT
