pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
273002,A.P.Station S.O,S.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,,Gorakhpur,UTTAR PRADESH
273002,Baraipur B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Sadar,Gorakhpur,UTTAR PRADESH
273002,Gopalpur B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Sadar,Gorakhpur,UTTAR PRADESH
273002,Jagdishpur B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Sadar,Gorakhpur,UTTAR PRADESH
273002,Jungle Ramgarh B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Sadar,Gorakhpur,UTTAR PRADESH
273002,Kusumhi Bazar B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Sadar,Gorakhpur,UTTAR PRADESH
273002,Rajahi Camp B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Sadar,Gorakhpur,UTTAR PRADESH
273002,Rajghat B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Gorakhpur Sadar,Gorakhpur,UTTAR PRADESH
273002,Sihoria B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Sadar,Gorakhpur,UTTAR PRADESH
273002,Sonbarsa Bazar B.O,B.O,Delivery,Gorakhpur,Gorakhpur,Uttar Pradesh,Sadar,Gorakhpur,UTTAR PRADESH
