pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
475110,Barotha B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Bhangna B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Bhensnari B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Chandpur B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Chhimak B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Chinore B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Dabra Gaon B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Pichhore,Gwalior,MADHYA PRADESH
475110,Dabra S.O,S.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Dabra Tehsil S.O,S.O,Non-Delivery,Gwalior,Gwalior,Madhya Pradesh,Pichhore,Gwalior,MADHYA PRADESH
475110,Gharsondi B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Khediraimal B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Maharajpura B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Mehgaon B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Bhind,MADHYA PRADESH
475110,Mena B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Piprua B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Salwai B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Samaya B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
475110,Simaria Tal B.O,B.O,Delivery,Gwalior,Gwalior,Madhya Pradesh,Dabra,Gwalior,MADHYA PRADESH
