pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
272148,Chauri Khurd B.O,B.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Bansi,Siddharthnagar,UTTAR PRADESH
272148,Chiraiha B.O,B.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Menhdawal,Sant Kabir Nagar,UTTAR PRADESH
272148,Dandwapandey B.O,B.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Rudhauli,Basti,UTTAR PRADESH
272148,Ghosiyari Bzr B.O,B.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Bansi,Siddharthnagar,UTTAR PRADESH
272148,Kaitholia B.O,B.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Menhdawal,Sant Kabir Nagar,UTTAR PRADESH
272148,Kapiyawa B.O,B.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Bansi,Siddharthnagar,UTTAR PRADESH
272148,Kerauna B.O,B.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Rudhauli,Basti,UTTAR PRADESH
272148,Mahuswar B.O,B.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Rudhauli,Basti,UTTAR PRADESH
272148,Manaitapur B.O,B.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Menhdawal,Sant Kabir Nagar,UTTAR PRADESH
272148,Pipra Pratham B.O,B.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Menhdawal,Sant Kabir Nagar,UTTAR PRADESH
272148,Rayath S.O,S.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Rudhauli,Basti,UTTAR PRADESH
272148,Sehuda Kala B.O,B.O,Delivery,Basti,Gorakhpur,Uttar Pradesh,Rudhauli,Basti,UTTAR PRADESH
