pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
473770,Aijwara B.O,B.O,Delivery,Guna,Gwalior,Madhya Pradesh,Kolaras,Shivpuri,MADHYA PRADESH
473770,Barod B.O,B.O,Delivery,Guna,Gwalior,Madhya Pradesh,Kolaras,Shivpuri,MADHYA PRADESH
473770,Bhadauta B.O,B.O,Delivery,Guna,Gwalior,Madhya Pradesh,Kolaras,Shivpuri,MADHYA PRADESH
473770,Bijroni B.O,B.O,Delivery,Guna,Gwalior,Madhya Pradesh,Kolaras,Shivpuri,MADHYA PRADESH
473770,Endar B.O,B.O,Delivery,Guna,Gwalior,Madhya Pradesh,Kolaras,Shivpuri,MADHYA PRADESH
473770,Khatora B.O,B.O,Delivery,Guna,Gwalior,Madhya Pradesh,Kolaras,Shivpuri,MADHYA PRADESH
473770,Kolaras S.O,S.O,Delivery,Guna,Gwalior,Madhya Pradesh,Kolaras,Shivpuri,MADHYA PRADESH
473770,Madwasa B.O,B.O,Delivery,Guna,Gwalior,Madhya Pradesh,Kolaras,Shivpuri,MADHYA PRADESH
473770,Peeronth B.O,B.O,Delivery,Guna,Gwalior,Madhya Pradesh,Kolaras,Shivpuri,MADHYA PRADESH
473770,Ramgarh B.O,B.O,Delivery,Guna,Gwalior,Madhya Pradesh,Kolaras,Shivpuri,MADHYA PRADESH
