pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
458895,Afzalpur B.O,B.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
458895,Degaon Mali S.O,S.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
458895,Gujar Bardia B.O,B.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
458895,Jaggakhedi B.O,B.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
458895,Jhawal B.O,B.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
458895,Kunchrod B.O,B.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
458895,Lodh B.O,B.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
458895,Maliya Kherkheda B.O,B.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
458895,Panpur B.O,B.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
458895,Piplia Karadia B.O,B.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
458895,Sehore B.O,B.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
458895,Udpura B.O,B.O,Delivery,Mandsaur,Indore,Madhya Pradesh,Mandsaur,Mandsaur,MADHYA PRADESH
