pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
209402,Bhadrsa B.O,B.O,Delivery,Kanpur City,Kanpur,Uttar Pradesh,Bhadrsa,Kanpur Nagar,UTTAR PRADESH
209402,Hathigaon B.O,B.O,Delivery,Kanpur City,Kanpur,Uttar Pradesh,Hithgaon,Kanpur Nagar,UTTAR PRADESH
209402,Jarkala B.O,B.O,Delivery,Kanpur City,Kanpur,Uttar Pradesh,Jarkala,Kanpur Nagar,UTTAR PRADESH
209402,Kamlapur B.O,B.O,Delivery,Kanpur City,Kanpur,Uttar Pradesh,Kamlapur,Kanpur Nagar,UTTAR PRADESH
209402,Maharajpur B.O,B.O,Delivery,Kanpur City,Kanpur,Uttar Pradesh,Maharajpur,Kanpur Nagar,UTTAR PRADESH
209402,Phuphuwar B.O,B.O,Delivery,Kanpur City,Kanpur,Uttar Pradesh,Phuphuwar,Kanpur Nagar,UTTAR PRADESH
209402,Purwameer B.O,B.O,Delivery,Kanpur City,Kanpur,Uttar Pradesh,Purwameer,Kanpur Nagar,UTTAR PRADESH
209402,Salempur B.O,B.O,Delivery,Kanpur City,Kanpur,Uttar Pradesh,Salempur,Kanpur Nagar,UTTAR PRADESH
209402,Sarsaul S.O,S.O,Delivery,Kanpur City,Kanpur,Uttar Pradesh,Sarsaul,Kanpur Nagar,UTTAR PRADESH
209402,Subhauli B.O,B.O,Delivery,Kanpur City,Kanpur,Uttar Pradesh,Subhauli,Kanpur Nagar,UTTAR PRADESH
209402,Tilsahari B.O,B.O,Delivery,Kanpur City,Kanpur,Uttar Pradesh,Tilsahari,Kanpur Nagar,UTTAR PRADESH
