pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
495551,Bharari B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Bhatchaura B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Darrighat B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Deogaon B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Gondadih B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Jondhra B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Koni B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Loharsison B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Malhar B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Manikchauri B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Masturi S.O,S.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Okhar B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Pachpedi B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Risda B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Son B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Sukulkari B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
495551,Tikari B.O,B.O,Delivery,Bilaspur,Raipur,Chattisgarh,Masturi,Bilaspur(CGH),CHATTISGARH
