pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
142048,Bukan Wala B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Chotian Kalan B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Dadahur B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Dagru B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Darapur B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Daroli Bhai B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Daulatpur Nicha B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Ghall Kalan S.O,S.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Jhandiana B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Joge Wala B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Kalia Wala Karmuka B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Khosa Pando B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Khukhrana B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Korewala Kalan B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Mahesari B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Nidhan Wala B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Rattian B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Sada Singh Wala B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Saffuwala B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Salina B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
142048,Thaman Wala B.O,B.O,Delivery,Faridkot,Chandigarh Region,Punjab,Moga,Moga,PUNJAB
