pincode,officename,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename
303301,Bassi S.O (Jaipur),S.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Benada B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Chanwandia B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Deogaon B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Doodhali B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Kacholiya B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Khatipura B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Lalgarh B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Manoharpura B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Mansar Khedi B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Mohanpura B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Palawalan Jatan B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
303301,Toda Bhata B.O,B.O,Delivery,Jaipur Moffusil,Jaipur HQ,Rajasthan,Jaipur,Jaipur,RAJASTHAN
